segment_id,side,25_48,79_76,79_65,79_39,28_78_50,55_90,26_76,92_30,62_51,62_51_27,50_98,34_90,72_35,44,44_91,73_29,82,36,87_53,95_64,95_64_46,95_64_80,95_86_50,60_86_50,78_73,75,75_74,81_38,89_84,89_85_47,54_84,54_85_47,71_22,23_90,69_33,68_43,80_65,80_52_65,80_98_65,80_58_47_65,80_93,94_59,42_24,77_96,77_31_88,37_83,83_56,70_83_57,47_32,80_39,80_52_39,80_58_47_39,80_98_39,63_65_0,63_65_1,63_65_2,63_65_3,63_65_4,63_65_5,63_65_6,63_65_7,63_65_8,63_65_9,63_65_10,63_65_11,63_65_12,63_65_16,63_65_19,63_65_20,63_65_21,63_67_0,63_67_1,63_67_2,63_67_3,63_67_4,63_67_5,63_67_6,63_67_7,63_67_8,63_67_9,63_67_10,63_67_12,63_67_15,63_67_16,63_67_19,63_67_20,63_67_21,63_66_0,63_66_1,63_66_2,63_66_3,63_66_4,63_66_5,63_66_6,63_66_7,63_66_8,63_66_9,63_66_10,63_66_12,63_66_15,63_66_16,63_66_19,63_66_20,63_66_21,63_66_45_0,63_66_45_1,63_66_45_2,63_66_45_3,63_66_45_4,63_66_45_5,63_66_45_7,63_66_45_8,63_66_45_9,63_66_45_10,63_66_45_12,63_66_45_15,63_66_45_16,63_66_45_19,63_66_45_20,63_66_45_21,63_39_0,63_39_2,63_39_3,63_39_4,63_39_5,63_39_6,63_39_7,63_39_8,63_39_9,63_39_10,63_39_12,63_39_15,63_39_16,63_39_19,63_39_20,63_39_21,63_41_0,63_41_1,63_41_2,63_41_3,63_41_4,63_41_5,63_41_6,63_41_7,63_41_8,63_41_9,63_41_10,63_41_12,63_41_15,63_41_16,63_41_19,63_41_20,63_41_21,63_40_0,63_40_1,63_40_2,63_40_3,63_40_4,63_40_5,63_40_6,63_40_7,63_40_8,63_40_9,63_40_10,63_40_11,63_40_12,63_40_15,63_40_16,63_40_19,63_40_20,63_40_21,63_40_45_0,63_40_45_1,63_40_45_2,63_40_45_3,63_40_45_4,63_40_45_5,63_40_45_7,63_40_45_8,63_40_45_9,63_40_45_10,63_40_45_11,63_40_45_12,63_40_45_15,63_40_45_16,63_40_45_19,63_40_45_20,63_40_45_21,49_65_0,49_65_2,49_65_4,49_65_10,49_65_11,49_65_13,49_65_14,49_65_16,49_65_17,49_65_18,49_65_19,49_65_20,49_65_21,49_39_0,49_39_2,49_39_4,49_39_10,49_39_11,49_39_13,49_39_14,49_39_16,49_39_17,49_39_18,49_39_19,49_39_20,49_39_21,80_97_61_65_0,80_97_61_65_10,80_97_61_65_11,80_97_61_65_12,80_97_61_65_15,80_97_61_65_16,80_97_61_39_0,80_97_61_39_10,80_97_61_39_11,80_97_61_39_12,80_97_61_39_15,80_97_61_39_16
131_4,2,3,0,4,4,,16,0,1,1,1,2,1,,1,,1,1,1,0,1,1,1,0,,0,1,,1,0,1,0,1,1,2,3,0,6,2.0,2.0,,1.0,6,4,4,,0.0,0,0.0,1,6,1.0,,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
177_5,1,1,0,4,4,0.0,5,0,3,4,1,1,1,,1,,1,1,2,1,1,1,1,0,0.0,0,1,,1,0,0,0,0,4,2,3,0,2,1.0,3.0,3.0,1.0,6,4,4,,0.0,0,,0,4,1.0,3.0,3.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
177_5,2,1,0,3,3,0.0,5,0,3,4,1,1,1,,1,,1,1,3,1,1,1,1,0,0.0,0,1,,1,0,0,0,0,4,2,4,0,4,1.0,3.0,3.0,1.0,6,4,4,,0.0,0,0.0,0,2,1.0,3.0,3.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
107_3,1,3,0,4,4,0.0,16,0,1,1,1,1,2,1.0,1,,1,1,1,1,1,1,1,0,0.0,1,1,,1,0,1,0,1,1,2,4,0,7,1.0,3.0,2.0,1.0,6,4,4,,0.0,0,0.0,1,6,1.0,3.0,3.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
107_3,2,3,0,4,4,0.0,16,0,2,1,1,1,2,2.0,1,,1,1,1,1,1,1,1,0,0.0,0,1,,1,0,0,0,1,3,2,3,0,6,1.0,3.0,3.0,1.0,6,4,4,,0.0,0,0.0,1,7,1.0,2.0,3.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
52_2,1,1,0,4,4,0.0,6,0,3,2,1,2,2,2.0,1,,1,1,1,0,1,2,1,1,0.0,0,1,,1,0,0,0,1,4,2,2,0,4,1.0,1.0,3.0,2.0,6,4,4,,0.0,0,,1,3,1.0,3.0,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
52_2,2,1,0,4,4,0.0,6,0,2,3,1,3,2,2.0,1,,1,1,1,1,1,1,1,0,0.0,0,1,,1,0,0,0,0,4,2,3,0,3,1.0,2.0,3.0,1.0,6,4,4,,0.0,0,,1,4,1.0,3.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
148_3,1,1,0,3,3,,7,0,3,3,1,2,1,,4,1.0,1,1,3,1,1,1,1,0,,0,1,,1,0,0,0,0,1,2,4,0,3,1.0,3.0,,1.0,6,4,3,0.0,0.0,0,1.0,0,3,1.0,,2.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
148_3,2,1,0,3,3,,7,0,2,2,1,2,1,,4,1.0,1,1,3,1,1,1,1,0,,0,1,,1,0,0,0,0,1,2,4,0,3,1.0,2.0,,1.0,6,4,4,,0.0,0,1.0,0,3,1.0,,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
118_2,1,3,0,2,4,,16,0,2,1,1,2,1,,1,,1,1,1,0,1,1,1,0,,0,1,,1,0,0,1,1,1,2,2,0,5,,,,,6,4,4,,0.0,1,1.0,1,7,1.0,,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0
118_2,2,3,0,4,2,,16,0,2,1,1,2,1,,1,,1,1,1,0,1,1,1,0,,0,1,,1,0,0,1,1,1,2,2,0,7,1.0,1.0,,1.0,6,4,4,,0.0,1,0.0,1,5,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,
41_4,1,1,0,4,4,0.0,6,0,1,2,1,1,1,,4,1.0,1,1,1,1,1,1,1,0,0.0,0,1,,1,0,0,1,1,2,2,3,0,4,1.0,3.0,3.0,1.0,6,4,3,0.0,0.0,0,,1,4,1.0,3.0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
41_4,2,1,0,4,4,0.0,6,0,3,2,1,1,1,,4,1.0,1,1,1,1,1,1,1,0,0.0,0,1,,1,0,0,0,0,2,2,4,0,4,1.0,2.0,3.0,1.0,6,4,4,,0.0,0,,1,4,1.0,3.0,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3_4,1,1,0,3,3,0.0,1,0,3,3,2,2,1,,4,2.0,1,1,3,1,1,1,1,1,0.0,1,1,,1,0,0,0,0,4,2,2,0,5,,,,,6,4,4,,0.0,0,0.0,1,5,,,,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,,,,,,,,,,,,
3_4,2,1,0,3,3,0.0,1,0,3,3,1,2,1,,4,2.0,1,1,3,1,1,1,1,0,0.0,1,1,,1,0,0,0,0,4,2,3,0,5,,,,,6,4,4,,0.0,0,0.0,1,5,,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,
88_5,1,1,0,3,3,,4,0,2,2,1,2,1,,1,,1,1,3,1,1,1,1,0,,1,1,,1,0,0,0,0,4,2,3,0,4,1.0,3.0,,1.0,6,4,4,,0.0,1,0.0,1,4,1.0,,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
88_5,2,1,0,3,3,,4,0,3,2,1,2,1,,1,,1,1,2,1,1,1,1,1,,1,1,,1,0,0,0,1,4,2,2,0,4,1.0,3.0,,1.0,6,4,4,,0.0,1,0.0,1,4,1.0,,3.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
101_3,1,1,0,3,3,,7,0,2,2,1,2,1,,1,,1,1,3,1,1,1,1,0,,0,1,,1,0,0,0,0,4,2,4,0,4,1.0,3.0,,1.0,6,4,4,,0.0,0,,1,4,1.0,,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
101_3,2,1,0,3,3,,7,0,2,2,1,2,1,,1,,1,1,3,1,1,1,1,0,,0,1,,1,0,0,1,0,1,2,2,0,4,1.0,3.0,,1.0,6,4,4,,0.0,0,,1,4,1.0,,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
45_1,1,3,0,4,4,0.0,16,0,2,1,1,2,1,,1,,3,5,1,0,1,2,1,0,0.0,0,1,,1,0,1,0,1,1,2,3,0,5,,,,,6,4,4,,0.0,0,0.0,1,5,,,,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,,,,,,,,,,,,
45_1,2,3,0,4,4,0.0,16,0,3,1,1,2,1,,1,,3,5,1,0,1,2,1,0,0.0,0,1,,1,0,1,0,1,1,2,2,0,5,,,,,6,4,4,,0.0,0,0.0,1,5,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,
30_8,1,1,0,3,3,0.0,6,0,2,2,1,2,2,1.0,1,,1,1,3,1,1,1,1,0,0.0,0,1,,1,0,0,0,0,4,2,3,0,4,1.0,3.0,3.0,1.0,6,4,4,,0.0,0,0.0,1,4,3.0,2.0,3.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
30_8,2,1,0,3,3,0.0,6,0,3,2,1,2,2,1.0,1,,1,1,2,1,1,1,1,0,0.0,0,1,,1,0,0,0,0,3,2,3,0,4,3.0,3.0,2.0,1.0,6,4,4,,0.0,0,0.0,1,4,1.0,3.0,3.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
183_1,1,1,0,3,3,0.0,6,0,3,2,3,1,2,1.0,1,,1,1,2,1,1,1,1,0,0.0,0,1,,1,0,0,1,1,4,2,4,0,4,1.0,3.0,3.0,1.0,6,4,4,,0.0,0,0.0,1,4,1.0,2.0,3.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
183_1,2,1,0,3,3,0.0,6,0,2,2,1,1,2,1.0,1,,1,1,2,1,1,1,1,0,0.0,0,1,,1,0,0,1,1,1,2,3,0,4,1.0,3.0,2.0,1.0,6,4,4,,0.0,0,0.0,1,4,1.0,3.0,3.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
